0.3895585466624798, 193.02057668665415
0.825895949788829, 1714.0778192465252
0.9612537323943435, 738.5401626753372
1.00535706530582, 476.2414088668537
1.1009419992771163, 624.3002089777061
1.1672331256817396, 1115.1115155581972
1.5880465649179656, 2340.9612408888956
2.0973699865974083, 3485.731414782127
2.481000253782581, 4433.442786720713
2.6647292064263453, 6792.320557034925
3.2301917837743575, 9852.758661985066
4.0773551041709, 14662.834271551086
4.502125963903248, 21523.852977376995
5.771520950611075, 31671.65815398275
6.759163719195053, 45063.221248552756
8.169110929196796, 64118.42917582539
9.719797051000901, 90817.7450847985
11.551777231434974, 123877.71849398703
13.665080183776318, 163452.2531976292
16.341543715445134, 218649.13337483566
19.44014125980642, 284836.3373820484
22.53829230084061, 346151.40416022064
25.636164277295368, 402787.7214121546
28.733765162444396, 449329.2000593244
31.83109495628769, 480542.00502231845
34.928097845909356, 488432.155799641
38.0248136976779, 474763.897368816
41.1212823779618, 444064.4840486882
44.21696170414959, 367338.03381798166
46.74915155346987, 284772.52030900505
48.57712649274962, 208269.81873546616
49.70113749027047, 149421.25127279857
50.54350986983369, 105505.8919870867
51.10314730630579, 61819.32215082988
51.945826656906384, 45786.26535194706
52.072868813374434, 5408.380161363691
52.07479834560936, 7302.5518148880365
52.07672787784429, 9860.117339768956
52.078657410079224, 13313.416517744085
52.080586942314156, 17976.161263319627
52.08251647454908, 24271.9345056312
52.08444600678401, 32772.670205610826
52.15053875054544, 3515.0040226932633
53.000009052258584, 0.6268377934726861
53.001938584493516, 0.8463745760819775
53.00386811672845, 1.1427995096935097
53.00579764896337, 1.5430410556533944
53.007727181198305, 2.0834588037848363
53.00965671343324, 2.813146527219554
53.01158624566817, 3.798392062867363
53.013515777903095, 5.128699171427029
53.01544531013803, 6.924918427493775
53.01737484237296, 9.35022578329544
53.01930437460789, 12.624946143985637
53.021233906842824, 17.046568589102264
53.02316343907775, 23.016771505310423
53.02509297131268, 31.07791270475096
53.02702250354761, 41.96229944157397
53.028952035782545, 56.658714217803045
53.03088156801747, 76.50223985662177
53.0328111002524, 103.29554392254677
53.034740632487335, 139.47264046454205
53.03667016472227, 188.3200058730259
53.03859969695719, 254.27513592554848
53.040529229192124, 343.3296661723237
53.04438829366199, 625.930628705886
53.04631782589692, 845.1496958929843
53.05210642260171, 2080.443605212647
53.05403595483664, 2809.075318623146
53.18275914317603, 431.03041160451676
53.1890155052711, 1141.1537068764026
53.1906721743617, 1476.7606985320642
53.44709044169307, 0.37063974046561016
